NEGATIVE	"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT"
POSITIVE	Where's my boytoy? I miss you ... What happened?
POSITIVE	"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up"
POSITIVE	Also are you bringing galileo or dobby
POSITIVE	Then why you not responding
POSITIVE	BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.
POSITIVE	Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
POSITIVE	On the road so cant txt
NEGATIVE	"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
NEGATIVE	25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
POSITIVE	Have a good evening! Ttyl
POSITIVE	Hmm .. Bits and pieces lol ... *sighs* ...
POSITIVE	Hahaha..use your brain dear
POSITIVE	Hey. You got any mail?
POSITIVE	"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around"
POSITIVE	Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola
NEGATIVE	U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
POSITIVE	Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx
NEGATIVE	"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
POSITIVE	"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago"
POSITIVE	Surely result will offer:)
POSITIVE	Good Morning my Dear........... Have a great &amp; successful day.
NEGATIVE	Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow
POSITIVE	"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks"
NEGATIVE	We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
NEGATIVE	Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP
POSITIVE	I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx
POSITIVE	"Pls send me a comprehensive mail about who i'm paying, when and how much."
POSITIVE	Our Prashanthettan's mother passed away last night. pray for her and family.
NEGATIVE	"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+"
POSITIVE	K.k:)when are you going?
POSITIVE	Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore
POSITIVE	My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
POSITIVE	I am in office:)whats the matter..msg me now.i will call you at break:).
POSITIVE	"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
NEGATIVE	"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X"
POSITIVE	U reach orchard already? U wan 2 go buy tickets first?
POSITIVE	"I am real, baby! I want to bring out your inner tigress..."
POSITIVE	No da if you run that it activate the full version da.
POSITIVE	AH POOR BABY!HOPE URFEELING BETTERSN LUV! PROBTHAT OVERDOSE OF WORK HEY GO CAREFUL SPK 2 U SN LOTS OF LOVEJEN XXX.
POSITIVE	Stop the story. I've told him i've returned it and he's saying i should not re order it.
NEGATIVE	Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.
POSITIVE	Going to take your babe out ?
POSITIVE	Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.
POSITIVE	Spoons it is then okay?
POSITIVE	Did he just say somebody is named tampa
POSITIVE	In work now. Going have in few min.
POSITIVE	Your brother is a genius
POSITIVE	"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you"
POSITIVE	Did u find out what time the bus is at coz i need to sort some stuff out.
POSITIVE	Dude ive been seeing a lotta corvettes lately
NEGATIVE	Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins
POSITIVE	"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter"
NEGATIVE	PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04
NEGATIVE	Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r
NEGATIVE	What do U want for Xmas? How about 100 free text messages & a new video phone with half price line rental? Call free now on 0800 0721072 to find out more!
POSITIVE	"Well am officially in a philosophical hole, so if u wanna call am at home ready to be saved!"
POSITIVE	Its going good...no problem..but still need little experience to understand american customer voice...
POSITIVE	I'll text you when I drop x off
POSITIVE	Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap
POSITIVE	Talk With Yourself Atleast Once In A Day...!!! Otherwise You Will Miss Your Best FRIEND In This WORLD...!!! -Shakespeare- SHESIL  &lt;#&gt;
NEGATIVE	"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
POSITIVE	Are you in castor? You need to see something
NEGATIVE	Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone
NEGATIVE	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
NEGATIVE	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
NEGATIVE	Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.
POSITIVE	"see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training."
POSITIVE	I love to give massages. I use lots of baby oil... What is your fave position?
POSITIVE	Dude we should go sup again
POSITIVE	Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
POSITIVE	Gibbs unsold.mike hussey
POSITIVE	I like to talk pa but am not able to. I dont know y.
POSITIVE	Y dun cut too short leh. U dun like ah? She failed. She's quite sad.
POSITIVE	You unbelievable faglord
POSITIVE	Wife.how she knew the time of murder exactly
POSITIVE	Why do you ask princess?
POSITIVE	I am great princess! What are you thinking about me? :)
POSITIVE	Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you
POSITIVE	It's ok i noe u're busy but i'm really too bored so i msg u. I oso dunno wat colour she choose 4 me one.
POSITIVE	Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
POSITIVE	"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)"
POSITIVE	Hope you are having a good week. Just checking in
POSITIVE	"I'm used to it. I just hope my agents don't drop me since i've only booked a few things this year. This whole me in boston, them in nyc was an experiment."
POSITIVE	"Thursday night? Yeah, sure thing, we'll work it out then"
NEGATIVE	"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
POSITIVE	Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.
POSITIVE	How is it possible to teach you. And where.
POSITIVE	"I wonder if your phone battery went dead ? I had to tell you, I love you babe"
POSITIVE	Lovely smell on this bus and it ain't tobacco...
POSITIVE	"We're all getting worried over here, derek and taylor have already assumed the worst"
POSITIVE	Hey what's up charles sorry about the late reply.
NEGATIVE	"all the lastest from Stereophonics, Marley, Dizzee Racal, Libertines and The Strokes! Win Nookii games with Flirt!! Click TheMob WAP Bookmark or text WAP to 82468"
POSITIVE	I.ll give her once i have it. Plus she said grinule greet you whenever we speak
POSITIVE	WHITE FUDGE OREOS ARE IN STORES
NEGATIVE	"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
POSITIVE	My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
POSITIVE	I am sorry it hurt you.
POSITIVE	Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/
POSITIVE	Ok lor but not too early. Me still having project meeting now.
POSITIVE	"Call me da, i am waiting for your call."
POSITIVE	I could ask carlos if we could get more if anybody else can chip in
POSITIVE	Was actually about to send you a reminder today. Have a wonderful weekend
POSITIVE	"When people see my msgs, They think Iam addicted to msging... They are wrong, Bcoz They don\'t know that Iam addicted to my sweet Friends..!! BSLVYL"
POSITIVE	Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck?
POSITIVE	Dont talk to him ever ok its my word.
POSITIVE	When u wana see it then
POSITIVE	On ma way to school. Can you pls send me ashley's number
POSITIVE	It shall be fine. I have avalarr now. Will hollalater
POSITIVE	She went to attend another two rounds today..but still did't reach home..
POSITIVE	Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com
POSITIVE	"K, wait chikku..il send aftr  &lt;#&gt; mins"
POSITIVE	But I'm on a diet. And I ate 1 too many slices of pizza yesterday. Ugh I'm ALWAYS on a diet.
POSITIVE	K:)i will give my kvb acc details:)
POSITIVE	Oh all have to come ah?
NEGATIVE	money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy
POSITIVE	I'm really sorry i won't b able 2 do this friday.hope u can find an alternative.hope yr term's going ok:-)
POSITIVE	Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go
POSITIVE	So do you have samus shoulders yet
POSITIVE	What time you think you'll have it? Need to know when I should be near campus
NEGATIVE	"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH."
POSITIVE	Then dun wear jeans lor...
POSITIVE	"Since when, which side, any fever, any vomitin."
POSITIVE	K:)k.are you in college?
NEGATIVE	"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+"
POSITIVE	Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
POSITIVE	No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:)
POSITIVE	Theyre doing it to lots of places. Only hospitals and medical places are safe.
NEGATIVE	How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
POSITIVE	And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
POSITIVE	"I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
POSITIVE	I cant wait to see you! How were the photos were useful? :)
NEGATIVE	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
POSITIVE	Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging
POSITIVE	Chk in ur belovd ms dict
POSITIVE	Is that what time you want me to come?
POSITIVE	"Awesome, lemme know whenever you're around"
POSITIVE	Shb b ok lor... Thanx...
POSITIVE	"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
POSITIVE	Also remember to get dobby's bowl from your car
NEGATIVE	Filthy stories and GIRLS waiting for your
POSITIVE	Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
POSITIVE	"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
POSITIVE	Welp apparently he retired
POSITIVE	My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
POSITIVE	Where @
POSITIVE	U sure u can't take any sick time?
NEGATIVE	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
POSITIVE	"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
POSITIVE	Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
POSITIVE	Are you this much buzy
POSITIVE	Or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.
POSITIVE	I am not sure about night menu. . . I know only about noon menu
POSITIVE	What do u want when i come back?.a beautiful necklace as a token of my heart for you.thats what i will give but ONLY to MY WIFE OF MY LIKING.BE THAT AND SEE..NO ONE can give you that.dont call me.i will wait till i come.
POSITIVE	Are you willing to go for aptitude class.
POSITIVE	"It wont b until 2.15 as trying 2 sort house out, is that ok?"
POSITIVE	"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?"
POSITIVE	"Haha awesome, omw back now then"
POSITIVE	Yup i thk so until e shop closes lor.
POSITIVE	what is your account number?
POSITIVE	Eh u send wrongly lar...
POSITIVE	Hey no I ad a crap nite was borin without ya 2 boggy with me u boring biatch! Thanx but u wait til nxt time il ave ya
POSITIVE	Ok i shall talk to him
POSITIVE	Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
POSITIVE	Hey you can pay. With salary de. Only  &lt;#&gt; .
POSITIVE	Another month. I need chocolate weed and alcohol.
POSITIVE	If he started searching he will get job in few days.he have great potential and talent.
POSITIVE	Reckon need to be in town by eightish to walk from * carpark.
NEGATIVE	"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl."
POSITIVE	LOOK AT THE FUCKIN TIME. WHAT THE FUCK YOU THINK IS UP
POSITIVE	Yo guess what I just dropped
POSITIVE	Carlos says he'll be at mu in  &lt;#&gt;  minutes
POSITIVE	I'm in office now . I will call you  &lt;#&gt;  min:)
POSITIVE	"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
POSITIVE	"Yun ah.the ubi one say if ü wan call by tomorrow.call 67441233 look for irene.ere only got bus8,22,65,61,66,382. Ubi cres,ubi tech park.6ph for 1st 5wkg days.èn"
POSITIVE	Ugh. Gotta drive back to sd from la. My butt is sore.
POSITIVE	26th OF JULY
POSITIVE	Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
POSITIVE	Up to ü... Ü wan come then come lor... But i din c any stripes skirt...
POSITIVE	The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
POSITIVE	"I can't, I don't have her number!"
POSITIVE	Change again... It's e one next to escalator...
POSITIVE	Yetunde i'm in class can you not run water on it to make it ok. Pls now.
POSITIVE	Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been?
POSITIVE	Then ü wait 4 me at bus stop aft ur lect lar. If i dun c ü then i go get my car then come back n pick ü.
POSITIVE	"Aight will do, thanks again for comin out"
POSITIVE	No..but heard abt tat..
NEGATIVE	Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
POSITIVE	Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
POSITIVE	&lt;#&gt;  am I think? Should say on syllabus
POSITIVE	Umma. Did she say anything
POSITIVE	Give me a sec to think think about it
NEGATIVE	Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
POSITIVE	I don't quite know what to do. I still can't get hold of anyone. I cud pick you up bout 7.30pm and we can see if they're in the pub?
POSITIVE	"Poyyarikatur,kolathupalayam,unjalur post,erode dis, &lt;#&gt; ."
POSITIVE	"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
POSITIVE	Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am
POSITIVE	"I just got home babe, are you still awake ?"
POSITIVE	I dunno they close oredi not... Ü v ma fan...
POSITIVE	Just buy a pizza. Meat lovers or supreme. U get to pick.
POSITIVE	"Ya, told..she was asking wats matter?"
POSITIVE	"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!"
NEGATIVE	FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
POSITIVE	Shall i send that exe to your mail id.
POSITIVE	Nope watching tv at home... Not going out. V bored...
POSITIVE	Don know..wait i will check it.
POSITIVE	"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen"
NEGATIVE	Guess what! Somebody you know secretly fancies you! Wanna find out who it is? Give us a call on 09065394514 From Landline DATEBox1282EssexCM61XN 150p/min 18
POSITIVE	We still on for tonight?
POSITIVE	May i call You later Pls
POSITIVE	Hasn't that been the pattern recently crap weekends?
POSITIVE	I have a sore throat. It's scratches when I talk
POSITIVE	Yes da. Any plm at ur office
POSITIVE	Are you not around or just still asleep? :V
POSITIVE	"Lol you forgot it eh ? Yes, I'll bring it in babe"
POSITIVE	"Its good, we'll find a way"
POSITIVE	Can not use foreign stamps in this country. Good lecture .
POSITIVE	Yup bathe liao...
POSITIVE	HAPPY NEW YEAR MY NO.1 MAN
POSITIVE	"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
POSITIVE	ZOE IT JUST HIT ME 2 IM FUCKING SHITIN MYSELF IL DEFO TRY MY HARDEST 2 CUM 2MOROW LUV U MILLIONS LEKDOG
POSITIVE	"Hello baby, did you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*"
POSITIVE	"No my blankets are sufficient, thx"
POSITIVE	"naughty little thought: 'its better to flirt, flirt n flirt, rather than loving someone n gettin hurt, hurt n hurt...:-) Gud nyt"
POSITIVE	"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
POSITIVE	They just talking thats it de. They wont any other.
POSITIVE	Today am going to college so am not able to atten the class.
POSITIVE	I'm in class. Will holla later
POSITIVE	Easy ah?sen got selected means its good..
POSITIVE	Mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! Good indian?
NEGATIVE	"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p"
POSITIVE	"Come round, it's ."
POSITIVE	"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here.."""
NEGATIVE	"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!"
POSITIVE	I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?
NEGATIVE	18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
POSITIVE	Are you available for soiree on June 3rd?
POSITIVE	Do u noe wat time e place dat sells 4d closes?
POSITIVE	"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
POSITIVE	Jay's getting really impatient and belligerent
POSITIVE	HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
POSITIVE	I'm at work. Please call
POSITIVE	Then u drive lor.
POSITIVE	Ard 515 like dat. Y?
POSITIVE	Tell me they're female :V how're you throwing in? We're deciding what all to get now
NEGATIVE	EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
POSITIVE	I'm working technical support :)voice process.networking field.
POSITIVE	I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
POSITIVE	Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.
NEGATIVE	We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
POSITIVE	"That's fine, I'll bitch at you about it later then"
POSITIVE	No my mum went 2 dentist.
POSITIVE	Once free call me sir. I am waiting for you.
POSITIVE	Meeting u is my work. . . Tel me when shall i do my work tomorrow
NEGATIVE	Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
POSITIVE	Jus finish bathing...
POSITIVE	"alright, I'll make sure the car is back tonight"
NEGATIVE	URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050003091 from land line. Claim C52. Valid12hrs only
NEGATIVE	Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688
POSITIVE	Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
POSITIVE	Aight ill get on fb in a couple minutes
POSITIVE	Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
POSITIVE	Where can download clear movies. Dvd copies.
POSITIVE	"Yep, by the pretty sculpture"
POSITIVE	Convey my regards to him
POSITIVE	Me too watching surya movie only. . .after 6 pm vijay movie POKKIRI
POSITIVE	You tell what happen dont behave like this to me. Ok no need to say
POSITIVE	Can u get pic msgs to your phone?
POSITIVE	Send to someone else :-)
POSITIVE	Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
POSITIVE	For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
POSITIVE	"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)"
POSITIVE	I don't think he has spatula hands!
POSITIVE	You can never do NOTHING
NEGATIVE	You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
POSITIVE	Goodmorning today i am late for  &lt;DECIMAL&gt; min.
NEGATIVE	WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm
POSITIVE	Please da call me any mistake from my side sorry da. Pls da goto doctor.
POSITIVE	Where r we meeting?
POSITIVE	"Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home."
POSITIVE	Now only i reached home. . . I am very tired now. . I will come tomorro
POSITIVE	Ryder unsold.now gibbs.
NEGATIVE	Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
POSITIVE	Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
POSITIVE	NO GIFTS!! You trying to get me to throw myself off a cliff or something?
POSITIVE	Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
POSITIVE	You busy or can I come by at some point and figure out what we're doing tomorrow
POSITIVE	"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary"
POSITIVE	Black shirt n blue jeans... I thk i c ü...
POSITIVE	Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
NEGATIVE	Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
POSITIVE	on hen night. Going with a swing
POSITIVE	"Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*"
POSITIVE	From someone not to smoke when every time I've smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
POSITIVE	No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
POSITIVE	S s..first time..dhoni rocks...
POSITIVE	Ok ill tell the company
POSITIVE	"Awesome, think we can get an 8th at usf some time tonight?"
POSITIVE	So that means you still think of teju
POSITIVE	"No I'm good for the movie, is it ok if I leave in an hourish?"
POSITIVE	No no:)this is kallis home ground.amla home town is durban:)
POSITIVE	So lets make it saturday or monday as per convenience.
POSITIVE	Hey... What time is your driving on fri? We go for evaluation on fri?
NEGATIVE	"449050000301 You have won a £2,000 price! To claim, call 09050000301."
POSITIVE	I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
NEGATIVE	"Bored of speed dating? Try SPEEDCHAT, txt SPEEDCHAT to 80155, if you don't like em txt SWAP and get a new chatter! Chat80155 POBox36504W45WQ 150p/msg rcd 16"
POSITIVE	Cancel cheyyamo?and get some money back?
NEGATIVE	Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow
POSITIVE	Ok.ok ok..then..whats ur todays plan
POSITIVE	Good morning princess! How are you?
POSITIVE	Aiyar sorry lor forgot 2 tell u...
NEGATIVE	For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
POSITIVE	Not tonight mate. Catching up on some sleep. This is my new number by the way.
POSITIVE	"Height of ""Oh shit....!!"" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D"
NEGATIVE	Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
POSITIVE	"So check your errors and if you had difficulties, do correction."
POSITIVE	Howz pain?hope u r fine..
POSITIVE	"Sorry, I'll call later"
POSITIVE	Good morning princess! How are you?
POSITIVE	"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
POSITIVE	U wake up already? Thanx 4 e tau sar piah it's quite nice.
POSITIVE	K do I need a login or anything
