POSITIVE	We don't need a beeeeeeddddd no, don't need a master room, don't need to set the mood she like yeahhhh
POSITIVE	I۪m ready to engage with my 3 new followers in the past day. I know them via https://t.co/YsAF6cZhf1
POSITIVE	"Be a master of the mind,not mastered by the mind."         Zen Proverb|#Buddhist #wisdom
NEGATIVE	I want to throw out all this pain I have, in the form of blades and daggers and anything else that can kill the ones who hurt me.
NEGATIVE	Uploading My Videos To YouTube Today!! :) Keep On The Lookout For Them! On My Channels at OceanaMermaid426 &amp; CK DeP :) Love You All! :)
NEGATIVE	#NowPlaying Waste The Night__ @5SOS
POSITIVE	~I had already made sandwiches in the fridge for this weeks lunches.Pulling one out of the fridge .~Heads up! https://t.co/3rJ3d4ABSD
NEGATIVE	In the Morlimi forest north of her home Tanwen Umadon watch in wonder as she again can conjure fire  https://t.co/ehsTr19pXY
NEGATIVE	@BrothersTheGame will the game be available for the new TV now that you've made an iOS port?
POSITIVE	Buy the stuff I will https://t.co/tphHoaKuYv
POSITIVE	WHY THE FUCK IS MY TAP WATER YELLOW BRO
NEGATIVE	He was at the state Assembly  https://t.co/FfNMsZ0kAC
NEGATIVE	I know it's unpopular but Tristan Thompson is a really important player for the Cavs.  Also a reminder that Dennis Rodman is a hall of Famer
POSITIVE	I've been putting off the watching last episode of Teen Wolf for so long because I know shit goes down and im not emotionally ready for that
POSITIVE	@Omg_kurztay I think you're missing the tail _ https://t.co/7qjrRjYXOD
NEGATIVE	AnythingRelated: "Tolkien-notated Middle-earth map found in copy of 'The Lord of the Rings'" https://t.co/NNi82vj8cA
POSITIVE	It's all about misinformation &amp; people who want to set the record straight are my favorite kind of people because they're doing it for free.
NEGATIVE	Printers and ice makers belong in a special category of annoying crap. No matter the technical innovations, they still break and suck
POSITIVE	I just earned the 'Fruits of Your Labor (Level 2)' badge on @untappd! https://t.co/2fMmINI5eL
POSITIVE	Stunt on the people that hate you
POSITIVE	It's 4am. Still, I can't find the words to say to you.
POSITIVE	The False Chevalier by William Douw Lighthall https://t.co/2gEpEvvHvg https://t.co/loZYdr4ntk
POSITIVE	@Benfogle This is Bracken on the beach. https://t.co/HAGVxwci6r
POSITIVE	Is it weird to take naps in the grass?
NEGATIVE	THE RETURN OF PAGANISM: Will Paganism Become Become the Main Religion of America? https://t.co/u3d66krv7o
NEGATIVE	@javyxsweat &amp; I'll take back the rockets, cause I was really talking a healthy starting 5 (Bev &amp; Howard healthy is too much defense)
NEGATIVE	Headed back to the land of giants today to continue navigating this ancient world of the Grand Canyon by foot. Shot_ https://t.co/T8jmEXlMbm
POSITIVE	The 11 WORST Foods to Eat When You're Stressed https://t.co/ZeeDyK4MdK
POSITIVE	@JarquinJessica I'm talking about the move in duck
POSITIVE	@chittaphon_ten ohp now they're going down the snarky route 'thanks my fans' cute x
NEGATIVE	@Nigelrefowens good to be the best :)
NEGATIVE	@troy_dumas Would you have time for the morning show on Friday?  @damonbenning
POSITIVE	I need to get my hair done &amp;my baby a hair cut but see the way my work schedule is set up&lt;
NEGATIVE	Chhota Rajan has a history sheet in Pune too | The Indian Express https://t.co/AN5DVakXdF
POSITIVE	Fun day yesterday with the family and some random people https://t.co/6zEgovzcbm
NEGATIVE	I'm going to be here a while... the temptation to order a dominos is almost overwhelming.
NEGATIVE	Follow your dreams and the rest will come
POSITIVE	Haii____@IsibayaOverHoes: APPLY VASILINE UNDER YOUR FEET AND SLIDE TO THE BATHROOM "@oddeomontle: So lazy to even go pee___"""
NEGATIVE	A piece of exciting news: We are now taking pre-orders for James' latest book, scheduled to be released December... https://t.co/rH7RQiSBKI
NEGATIVE	More photos from my little outing yesterday along the River Dee https://t.co/nprEmmmZ3h
POSITIVE	At school the bell's about to ring, I'll give everyone when im back &lt;3
NEGATIVE	I wanna be the reason for success so bad
NEGATIVE	And with the addition of shrimp and snails I'm officially the weird kid with creepy dorm pets.......where did I go wrong?
POSITIVE	Climate researchers are alarmed about the future of the Persian Gulf's climate: https://t.co/zNpzzwsV7A https://t.co/dJz8sO2swp #ForbesTe_
POSITIVE	Legend Of Zelda The Ocarina Of Time (USA) ~ GamePlay ~ Opening ~ N64 ~ 720p ~ 2015 ~ W10: https://t.co/Th9kod39f5 via @YouTube
POSITIVE	where is fighting all the fucking time gonna get you in life? no where besides getting called an attention seeker... like just stop lol
NEGATIVE	I took the train for an hour only to be stuck watching a screen in overflow #gayberlin @ The American_ https://t.co/YrRqikbunu
POSITIVE	@G_O_R_D Like the whole premise, basically.Puts me in mind of that one SMBC comic https://t.co/4RnEnqdUAy
POSITIVE	MLAs - read this wonderful piece and do the right thing @FergalMcFerran: My story - Coming Out. https://t.co/uruvtZNIeF @SluggerOToole۝
POSITIVE	For the 144 colleges that missed the mark on enrollment and revenue: No easy fix https://t.co/dNiKB2bBHW via @Chronicle
POSITIVE	@Biracial_Chick more like. Trump vs Dc liars &amp; corruption Both parties ! Go Trump Rock on patriot ! I'm with the Donald________
POSITIVE	I have helped grow The Star. If writing lies about me pays some people's bills, then I am okay with it- Ruto
POSITIVE	K so Friends is over and now the hole in my heart is bigger than ever :')
POSITIVE	Depression and the Black Superwoman Syndrome https://t.co/cbm7GUoePH
POSITIVE	@OllieBeavis shame on the boyfriends, brothers and dads _
POSITIVE	girl shut the fuck up
NEGATIVE	@YouGotJished send pic of the pizza
NEGATIVE	@Harry_Styles hi H! my birthday is in 10 days and your follow would be the greatest gift of all! please make it happen? all the love_140,657
NEGATIVE	@TonyGrossi To your point about McCown being only guy in locker room. From Charlotte and the Panthers https://t.co/pKTBs8ufJM
NEGATIVE	THIS IS WHY YOU NEVER SEE ME ON THE DAILY POLITICS!#bbcdphttps://t.co/iblP3pRBVq
POSITIVE	This kid really does look exactly like SBu though.....the resemblance is uncanny! _٪__ #GH
NEGATIVE	Consulter ma diffusion depuis ma PlayStation4 ! #PS4live (METAL GEAR SOLID V: THE PHANTOM PAIN)  live at https://t.co/sT9QVLJ4kQ
NEGATIVE	Thr r days wen u r completely bowled by some stranger's gesture..and through out the day..u r awestruck by the kindness!!
POSITIVE	wen u let ur feline white girl species hit the blunt https://t.co/dvyhfenf4l
POSITIVE	Idgaf how rich i get , you always gonna find some chicken Ramen noodles in the cabinet lls
NEGATIVE	Stacking the pots Jenga style, if they fall they don't get dried. #ZFG
NEGATIVE	Checked the trailer. I'll watch it. https://t.co/FUMK3pfppr
POSITIVE	Who's coming to see The Story So Far on Friday @ the castle with me and Ryan?! _
NEGATIVE	Dark Souls 2 Scholar of The First Sin - 6b Intending to livestream: https://t.co/h2i2WRXXPV via @YouTube
POSITIVE	It's the friends you can call up at 4 a.m. that matter.۝ۥ Marlene Dietrich
NEGATIVE	PSA: If you are in the market for a new or pre owned vehicle feel free to_ https://t.co/jZ5l8b0PUQ
NEGATIVE	@Frezro I like how the only person in the raid group so far is a DPS. lel... Is this Horde?
POSITIVE	I liked a @YouTube video from @mcjuggernuggets https://t.co/mcGO5tFnIv The Juggies Powwow -- Discipline/Perseverance
POSITIVE	I've been having the most vivid dream lately...
NEGATIVE	Foto: Concert Bring Me The Horizon __ https://t.co/LRI2487oZv
POSITIVE	Cus the last time i seen yu, i was acting like a fuckin weirdo
POSITIVE	Carrie Fisher promoting "Return of the Jedi" at a Rolling Stone Magazine beach shoot, 1983. https://t.co/pX4ns6attl
POSITIVE	@rocketboy139 my problem everyday for the past two weeks :-(
NEGATIVE	And the final. The piece was painted from a recent sketch, the idea is for you work out, cause I have no idea __ _ https://t.co/Kov9Rq6uKq
POSITIVE	Ha. Will be nice to see us lose in the first round on tv again #FACup
NEGATIVE	@AnnieLovesAria frightening thing is her saying her mates won't be registering either what's the point we have better things to do
NEGATIVE	Trick or Treat in the tower. Got my Oryx mask lol  #PS4share https://t.co/Dnb855fhwM
NEGATIVE	@MKBHD @nogamename11 where's the review bruh!!
NEGATIVE	#TaxCredits - Labour motion wins! That's to require a report dealing with the IFS criticisms. Best possible outcome.
NEGATIVE	@aarondmiller2 @ActForIsrael The 2nd Worst President of the Last Hundred Years! https://t.co/u7Z6PMbZQg
POSITIVE	The more you mouth off about me, the happier I get _
NEGATIVE	@cruadin Maybe they heard the car had a 357 engine and got all confused?
NEGATIVE	@Sha7odaaa join the club. __I can't get it out ffs __
POSITIVE	Q5 During the holidays, ALL brands are competing for attention on social, how do you stand out? #contentchat
NEGATIVE	#KindleUnlimited #99p The Puppet Masters by John Hughes Wilson. Gripping spy history. #BYNR #Ebooks https://t.co/9UNXjoG4Qq
POSITIVE	on the sea // beach house
POSITIVE	@jmoneyescobar it's not even the lyrics were bad the delivery was ass and his voice is annoying _
NEGATIVE	@money_chaser012 keep up the good work! _ԏ
NEGATIVE	@btilley420 id go out in the first round every year knowing we have won it once something you will never experience
POSITIVE	maybe i should just buy another one mine is for the science division but i want command and engineering ones too
POSITIVE	@jennxpenn you're the cutest __
NEGATIVE	@kevinhoctor Where is the software or way to use it with my Mac? We don۪t own a TV.  :/
NEGATIVE	Here's an idea, on the 1st April 2016,  tax credit cuts go ahead, but minimum wage is 9.50 an hour, on same day, not fucking 4 years later
NEGATIVE	I try not to ALWAYS pull the race card. Sometimes I think it isnt necessary.
NEGATIVE	@ChrisKlemens the type of boyfriend c: baby common here i did the dinnery: great!! what is..c: cereal
NEGATIVE	Before the money there was love, but before the money it was tough
NEGATIVE	Living the good life with sugar and crap shift essentials https://t.co/xnUu4hiE08
POSITIVE	Will you join in our crusade? Who will be strong and stand with me? Beyond the barriCADE IS THERE A WORLD YOU LONG TO SEE??
NEGATIVE	The Impudence of Rabiu Kwakwanso and his Fulani brothers - by FFK: Written by Femi Fani-Kayode...Read below..I... https://t.co/8KDTU0O1fb
POSITIVE	@jennaaasusan that's literally the funniest thing _
NEGATIVE	@NICKIMINAJ bey cracked on stage first. You was mad serious till the very end. __
NEGATIVE	Flash+vs.+SSD:+What's+the+difference?+|+Channel+Pro https://t.co/IHthxhhCWn
NEGATIVE	Boss Steve King says a home draw in the 1str rnd of #FACup  is "massive" for @comeonyouhawks. Full reaction in The Argus tomorrow
POSITIVE	Hello from the other side__
POSITIVE	I۪m ready to engage with my 3 new followers in the past day. I know them via https://t.co/n69SBUpCNZ
POSITIVE	@Z100NewYork please let me attend the future now vip party tonight i love demi and nick #Z100FutureNow ___________ x122
POSITIVE	@nectar can you get two cards for the same nectar account? Thanks
POSITIVE	"If you expect the world to be fair with you because you are fair, you're only fooling yourself."
POSITIVE	Where are all the photographers in the AUC ?
NEGATIVE	Look what the republican presidential candidate D.T thinking about Africans https://t.co/GgJ3JbdE9H
NEGATIVE	I wish I had the money to go to Tahoe for the first week of Winter break and do some skiing
POSITIVE	@nonjob1 @guardian @BBC @AlJazeera 4saying the truth but it is against the Zionist law in our countries.I reiterate Holocaust never happened
NEGATIVE	@AiringNins @KOSDFF Thats not weird at all. You just have a preference. You prefer the campaign over the MP. Nothing wrong with that.
NEGATIVE	Name of the house we are staying in! @ Northumberland Coast https://t.co/BpehW7A7mL
POSITIVE	Lol that's not the reason stfu
POSITIVE	@RedSpeedyHero (comes out in the second dress)
NEGATIVE	About to play WarZone for the 1st time #Halo5 #Halo5Guardians #Xbox https://t.co/RP9qlgSn5V
POSITIVE	"I killed the rat!""Actually there were two of them""..." #JJBA
POSITIVE	@David_Oakes @BOVTS @brianblessed Illustrious company then. Enjoy the evening.
NEGATIVE	Wheats shirt was the real mvp today
POSITIVE	The Imitation Candy Corn Game #HalloweenSchmovies
POSITIVE	@Pussy_Wrecker what about the nightmare ladies
NEGATIVE	nytimes : Severe declines in many African countries threaten the lion۪s role as king of t_ https://t.co/rUAenihmjh https://t.co/3eLHfTbfFa
NEGATIVE	TIDAL RAPED THE SHIT OUT OF AMERICAN OXYGEN APPLE MUSIC TOOK THE #1 AWAY FROM DRAKE#BOYCOTTSTREAMINGSERVICESEXCLUSIVES
NEGATIVE	Ok but why does no one talk about larry sitting beside each other in the spaceship in dmd
NEGATIVE	What the player base should have done is boycot the skins, which is not what happened. The player base is its own worst enemy.
NEGATIVE	Thailand, Sri Lanka Set to Boost Ties with Sirisena Visit | The Diplomat https://t.co/40sUI9zDKz
POSITIVE	I'm soooooo horrible in the kitchen.. Lol I will even burn hotdogs
NEGATIVE	@TheHPFacts @jk_rowling I hope it will be the case !!
NEGATIVE	@karimaislam123 @Naz_Promotions i hear 'nandos' in the bg__
POSITIVE	I just uploaded "The Sparrows Go Up and Down" to the @VangoArt marketplace #original #art https://t.co/ZKen6NMpQV
POSITIVE	Carmina Burana by the FSSO this Saturday. I'm going through such FOMO.
NEGATIVE	We are winning, but don't let the Obama administration's announcement last week convince you that it's over. Now... https://t.co/VraP0Mwghi
NEGATIVE	From Marvin MillerIn response to some of the concerns brought up about the hunger strikers, I gave a summary... https://t.co/KFvuVpnB7V
POSITIVE	@DanteDimartini @VanessaSirek @connyann65 @Teresasm71 @JennyRich2 You all are the absolute best friends ever!
POSITIVE	Shantel em The Flash _ժ_ժ_ժ
POSITIVE	@FionanLynch I co-sponsored the amendments that we will vote on tomorrow to deliver net neutrality so I will be voting for my own amendments
NEGATIVE	One of our new songs made #2 for @WPKNradio's tracks of the week - thanks for the plays!  https://t.co/woE6UbkiR2
NEGATIVE	Digging Deep Reveals the Intricate World of Roots #iys15 https://t.co/fSvkFM3tbx
NEGATIVE	cant believe the rbb bears have like 87k and like there only bears like wtf lol
POSITIVE	To all the people who shit talked crocs and now suddenly have a pair, rot in hell. That is all.
POSITIVE	people need to stop looking for happiness at the same pleace theylost it
POSITIVE	The moment TP tickets go on sale, I'm buying them.
NEGATIVE	@zodiacforest Any reasoning behind the unfollow? : ) Curious
NEGATIVE	Wish I could be at the #SEAvLA game on Wednesday #GoodPlayoffKarma
NEGATIVE	@avestal I'm hope all the gods not dead movies end like the first by having the plot end with a newsboys concert
POSITIVE	@AstFtMarv @AstonMerrygold yeah whats the writing on it?
POSITIVE	Hope @NenehTrainer will have some good time tonight because she had one hell of the day __䉝____ @onedirection you have one job tonight __
POSITIVE	@EddyEgan Can you help me spread the word about my app, Scope? Find out more: https://t.co/bKlG2WBBwF
NEGATIVE	I'm more upset about the fact that my couples Halloween costume can't happen now lol an it was my best idea yet
POSITIVE	#H2HChat It is critical that the Top Leader embrace and sell social to the team
POSITIVE	If you cant send an address then what the hell can you do?
NEGATIVE	@niklaswik if you look on the pic i sent you blatantly says market cap on it https://t.co/qAncwuAR82
POSITIVE	hoobee. now in the google play store and iTunes. hoo will you bee meeting? #datingapps #singlelife #flirt https://t.co/23EBoCc0o6
NEGATIVE	#taxcredits The lords are sitting down are they going to do something? Oh they are standing up for the 68th time ffs.
POSITIVE	@TheFordFANatic on our way to the square to scare hunger!! #fansgofurther hope we get lucky!! #freetix https://t.co/LwAsCH4sDB
NEGATIVE	@HCJKuenssberg Where was the pic taken?
NEGATIVE	@BulldogWX_0610 @TimBrando also didn't want to show everything we had this year that early and wanting to save Dak for the end of the year
NEGATIVE	@MercyKandie why did have to bring up the "our people" vibe in Tz? They must have wondered where you come from.
NEGATIVE	You must learn the ways of the force......if you're to come with me to Cradley Heath
NEGATIVE	Some people just do whatever they feel like to get whatever they want, and don't even care about the people they step on in the process
NEGATIVE	"Always in my heart @Harry_Styles . Yours sincerely, Louis" @onedirection Artist Of The Year #AMAs  https://t.co/HS3eXOqwx9
POSITIVE	@Amonrosier again the social class issues.. Poorer women will face same issues as mid class women.. With the extra financial stuff on top
NEGATIVE	@ConorGen yep 'their' and that's the fashion now lad if u didn't no
POSITIVE	How Steve Jobs introduced the iPod and savedApple https://t.co/xwiGNxBNUT https://t.co/mlPEUv5SbI
POSITIVE	"It was a nightmare- but no more than that." - Silver on the Tree Susan Cooper https://t.co/xWwIjFYkt9
NEGATIVE	... so that the servant of God may be thoroughly equipped for every good work.2 Timothy 3:17NIV
NEGATIVE	Believes disaster awaits as a changing climate likely to lead young boys away from the "loving embrace" of Church! https://t.co/PWd2aafEgT
NEGATIVE	Last period of the day. Don't know if I can make it..
NEGATIVE	__@onedirection Artist Of The Year #AMAs https://t.co/hkkunuKNef
NEGATIVE	@J96RDN listen to the song called something new. I love it. I like melodic house more than anything. Which isn't technically house
NEGATIVE	@LaurenDougan29_ ok, thanks. I'm going to Murray park on the Sunday, was gonna call in for one of them frys!!
NEGATIVE	Chocolate raisins are the dank
POSITIVE	@NabilSawal6 Can you help me spread the word about my app, Scope? Find out more: https://t.co/rrIFS8s3EK
POSITIVE	Monday Night Stepper Set w/DJ Hoss on The Soul FM - Tonight @ 9pm EDT#thesoulfm #chicago #steppers#mnss https://t.co/ETBRYpiX0t
POSITIVE	She cares but after tonight she probably won't. And he proved today he doesn't care so what's the point
NEGATIVE	@IAmKarma_Bieber Can you help me spread the word about my app, Scope? Find out more: https://t.co/lLZ3jHu4sZ
NEGATIVE	The realist person I know, my boy #jr. I'm gonna make it happen for us! https://t.co/ChW2VSf3Oj
POSITIVE	I tried carrying the weight of the world but I only have two hands
POSITIVE	Later after doing work all day I'm gonna eat leftover eggplant &amp; cry over the office finale _٪
NEGATIVE	Not adverse to mindless popcorn films - far from it. Loved John Wick. Enjoyed Fast 7 &amp; MI:5 - but for fuck sake Hollywood come the fuck on!
NEGATIVE	5 things you can do tonight to reverse the U.S. food crisis https://t.co/567LsRwlOh
NEGATIVE	And that saying the heat stay healthy https://t.co/CumORwyg8C
NEGATIVE	@stillgray @EnwroughtDreams Trolls know how to bait the media, it's like pumpkin spice and white girls in uggs, they can't resist the bait.
NEGATIVE	Just when you thought #TRFC had plumbed the depths of woeful cup draws...boom, Whitehawk away! https://t.co/mfxCOlLZ58
POSITIVE	Must be nice to not have a full time job and be able to workout, go to the beach, and do literally nothing all day! #Goals
POSITIVE	@Cric_Liebhabe i won't tolerate unethical with anyone. Recently in BD a group of male saddist who harass girls been caught by the help of us
NEGATIVE	@MichaelWilson97 by the dugout
POSITIVE	@_love41D Can you help me spread the word about my app, Scope? Find out more: https://t.co/rrIFS8s3EK
NEGATIVE	Shelvey was the classic at the start of the season but not enough talent, not enough brains in defence. https://t.co/B6SQ6zWiXh
NEGATIVE	@francis_ngannou #Repost @ufcȋȋFirst look at the #UFCOrlando Official Poster Tickets on-sale_ https://t.co/rUxpgY7F5H
NEGATIVE	The " #Lynx " bus system in #Orlando, Fl., is just another reason y you should avoid this place; save your $. #OrlandoSucks #transitfail
POSITIVE	Its time to #WakeUpAmerica Join the Cyber War AGAINST #ISIS Follow @DigitaShadow for more deets #GhostSec #OpISIS #OpIceISIS #tcot
NEGATIVE	@latchingonto @anotherfanatic ___ i'll make your PM come to this side of the world
POSITIVE	@Icy_Lust Aiden felt the man slap him. "S-sir." He says shuttering slighly. "Y-you have to leave now.."
NEGATIVE	Reports of  Steven Taylor mocking #safc fans over all safc players who have hit the post over the years #takethat https://t.co/IckWlhqonH
POSITIVE	Really just have to brush shit off and focus on the goal
POSITIVE	@BofA_Help I've tried calling and the call will not go through.  Is there any sort of online support chat at all that I could possibly use?
POSITIVE	@Meandpete_ Can you help me spread the word about my app, Scope? Find out more: https://t.co/ipJ2yOiGet
POSITIVE	@steveyeun please tell me your character is still alive!! You were one of the unkillables __
NEGATIVE	@ClydeSSB Johns back on the glue,
POSITIVE	@harrieeett I'm so annoyed/sad damn the writers
POSITIVE	don't think anyone in the group chat even knows what me and daisy are talking about half the time
POSITIVE	Listen to the beat of your heart and keep on dancing
POSITIVE	The last part sounds like the falsetto in Fa La La why is he like this https://t.co/eiEKIdQcKm
POSITIVE	Bro tripping. I'm loggin off the tl now. __
POSITIVE	Im there for you all the time but where are you when I need you the most
NEGATIVE	@DaysofourLives @DeidreHall @galengering @officialnichols @HuffPostLive are you adding more dates for the #DAYS50 book release?
NEGATIVE	#openstack Cloudify Meets Kubernetes - Enhancing The Integration: submitted by  Lhunephel  [link] [comment] https://t.co/poAy9DFOAB
NEGATIVE	@PaulICMYAS you make wishes come true. And your humor is great! The love of your father shines with you Paul!
NEGATIVE	The Impudence of Rabiu Kwakwanso and his Fulani brothers - by FFK: Written by Femi Fani-Kayode...Read below..I... https://t.co/p6nRxvifF7
NEGATIVE	I wonder why the sun don't shine everyday. I wonder why some of these niggas be fake. All you got to do is have... https://t.co/Jv3osh2fxD
NEGATIVE	Some drive to own the road, some drive and appreciate the road, I drive the road as my path of guidance.
NEGATIVE	Apparently the sarcasm isn't taken. Yes, I was sarcastic.۝ @LadyStyleDMC
NEGATIVE	id like to thank myself cause i made myself the man i am
POSITIVE	@racheljoness_ Come to the library
NEGATIVE	@News24 @Bluedragonkiss Attempting the impossible!
POSITIVE	I liked a @YouTube video https://t.co/nH4UICSijq BLACK VEIL BRIDES - IN THE STUDIO - PART 04
POSITIVE	The Bird and the Wormq voz cute mds
POSITIVE	@marlikaufffman Enjoy the silence while it lasts :)))))
NEGATIVE	@Charlotte1DTV Can you help me spread the word about my app, Scope? Find out more: https://t.co/rZgZtQ2fJT
POSITIVE	I am big! It's the pictures that got small. _
NEGATIVE	He has a strong sense of what is right and a firm believer of human potential, which is the primary reason he often argue with Yamato. #Bot
NEGATIVE	I love basketball more than football, but the NFL is just better than the NBA.
POSITIVE	You were the first and last person I ever trusted.
POSITIVE	@SuperheroRoxi #OOC Dallas comes to Atlanta for the NFC title!
POSITIVE	@BaileyJayTweets where's the fun in that!?
NEGATIVE	Bring your apps to the cloud! https://t.co/TiVgOHs5Js https://t.co/2UrYUkwOlT
NEGATIVE	I bet the girl wearing the Star Wars hoodie is seeing a lot of action recently
NEGATIVE	27th October - 'What is the kingdom of God like?' Reflection on today's gospel reading (Lk 13:18-21) Reflect _ https://t.co/65sOBvLdTs
POSITIVE	How the fuck did I get a splinter this is not 2002
NEGATIVE	USD/JPY rebounds and climbs to 121.00: FXStreet (C_rdoba) - USD/JPY trimmed losses during the American session... https://t.co/AwKdEBBWe3
POSITIVE	My nails are in the shittest quality and it suuuuucks
POSITIVE	The Undertaker VS Brock lesnar Hell in a cell here we go _٪
NEGATIVE	They should, in fact, be locked up &amp; the key thrown away. https://t.co/gABL7oovIt
NEGATIVE	I would still hit it!  She'd definitely get the best of me  https://t.co/KyOQSSeEr4
NEGATIVE	. . . sore abs . . . kettle on . . coffee to the rescue . . . . .
POSITIVE	@candysroses9 the fact that it's so convenient when you're running late _
POSITIVE	I will say this.Thackery is the first of my characters to have sex. https://t.co/ybPuJuV7V8
POSITIVE	@FaZe_Osama who the fuck even are u
POSITIVE	Whats the news? This time is so fucking bad!!!! #badtimes #sadtimes ____
POSITIVE	This is the funniest crap I've seen on my TL today______ https://t.co/FMvkXq97Y2
POSITIVE	MA #MondayNightCBC is back tonight _: @CBCMurdoch @thislifeTV _ The only thing that lights my Mondays... #CBClove
POSITIVE	I don't deserve the friends I have I love them all so much ___
NEGATIVE	Listening to the Faces mixtape and falling in love with Mac all over again.
POSITIVE	@Lea_is_every_ Finn I can't give the baby up if you... wait where are you going?
POSITIVE	@Oliviaaballxoxo Can you help me spread the word about my app, Scope? Find out more: https://t.co/ipJ2yOiGet
NEGATIVE	@elina_m94 Can you help me spread the word about my app, Scope? Find out more: https://t.co/rZgZtQ2fJT
NEGATIVE	hoes go out n be on snapchat the whole time __. hoe put ya prim up n get chose
POSITIVE	@CostaCoffee do you add some pumpkins in your latte like Starbucks for Halloween? To be honest you are the best! ;)
POSITIVE	@Seaa_Chellee @Ebarrett_gurlll Monday's are the worst and so are you
POSITIVE	@chanyeorrr she brought up points such as the dancers tried out, there was a white woman twerkin, and black women were in other frames
NEGATIVE	I'm single because it saves me sooo much more stress than being in the wrong relationship __ُ_
NEGATIVE	Watch The Shocking Walking Dead Scene From Sunday's Horrifying Episode:  https://t.co/gXNAytixSR
POSITIVE	1 @ onedirection Artist of The Year #AMAs
POSITIVE	I seriously can't find anything to wear to the concert it's making me so sad _
NEGATIVE	@ObviousOstrich @CrazyAnimals_ also marriage is the #1 cause of divorce
NEGATIVE	Gostei de um v_deo @YouTube https://t.co/U7M2IhBevm BIG SPIRALS IN THE BRIDGE {GTA5 Online Epic Funny Moments Alphyx PS4}
POSITIVE	@A_Abramz @ahstnAH @oj_kenneth @iann_Af @HenoMule nigas the avenue is ill...sh!t z real boiz.flying
NEGATIVE	@CeresArabs The problem isnt necessarily the turnover, but who replaced those departed players. If Jackie would of took ST money and bought
NEGATIVE	I wished you the best ofAll this world could giveAnd I told you when you left meThere's nothing to forgive
POSITIVE	My favorite song on this new DJ Khaled is "My League" and it's because he don't say nothing on it..... That needs to be the whole album
POSITIVE	First semester the worst for catcalling. The dudes who stand outside Ragsdale/Mendenhall to cat call but drop out 2 weeks later
NEGATIVE	@WrestlingLAD He was and to some point still is business wise, not necessarily creative. The man can still turn the worst writing into $$$
NEGATIVE	@Not_Political @UKLabour I've worked out how u can spot the Labour Lords,their the ones wearing Tena Pants
POSITIVE	@Deadend_Friend Is the gig in your lounge?
NEGATIVE	@ShaunBiggs1 I like the idea of Ed Skrein playing Bond
NEGATIVE	Rednecks....     The backbone of America
NEGATIVE	he really thinks that i dont understand what he's doing lol. does he not know i literally taught him the game he's playing?
POSITIVE	Vinte e oito @onedirection Artist Of The Year #AMAs
POSITIVE	@_JMoriarty Mmmm bow ties are cool...
NEGATIVE	ASAP ferg easily gonna be Donkey of the day tomrrw @cthagod
NEGATIVE	tis the season _ https://t.co/omsJEFC5ZZ
POSITIVE	Why there's always bad news all the time
NEGATIVE	@TheNotoriousZ @UkDorton @ecam1997 you're nuts Terry, Russ, and Twill were all top 5 players in the country in their prime
NEGATIVE	Hello from the other side
POSITIVE	You made me ask myself why everyday after you stabbed me in the back but now I know why... You were a selfish ass named Tord.
NEGATIVE	That tweet still won't help him get the yams lol
NEGATIVE	The Impudence of Rabiu Kwakwanso and his Fulani brothers - by FFK: Written by Femi Fani-Kayode...Read below..I... https://t.co/IvEpn9zw02
NEGATIVE	Govt hospitals to now be able to give BPL patients Rs 5L aid: Hospitals under the central government will now ... https://t.co/gKdGLHNMQb
POSITIVE	In the great Fiction vs. Non-fiction Writing Debates, the former definitely wins in terms of ease of doing at airports.
POSITIVE	@ItsLeeHinchy #LeesQANDA what's the story in balamory?
POSITIVE	Thanks to the @atlanticJawards for lunch! #nb #journalism
POSITIVE	@Moe_the_Monster looking good!
NEGATIVE	There may well be chasms between folk who debate re #Mccann in viewpoint &amp; in background, beliefs &amp; all the rest. Not relevant to M debate.
POSITIVE	It's kind of fun to do the impossible.
POSITIVE	papi and cash me out are the 2 most iconic bops of the album followed by x and rude love
POSITIVE	Should I bring my normie boyfriend to the rock gig tomorrow night to meet all my friends?
POSITIVE	@nourrytinhat I was thinking that the other night!
NEGATIVE	According to the World Health Organization, bacon is a carcinogen. Whats next, the cuteness from babies playing with puppies cause cancer?
NEGATIVE	Rand Paul۪s point of no return: The GOP establishment tells him to back off his White House campaign https://t.co/1wOhQinKAv
NEGATIVE	@coliections you should probably be a hypebeast and do the thing thing lmao thats fetti
POSITIVE	ah, apparently the author of the book hated the film (bc. it misinterpreted his ideas).yeah, I really should read the book.
NEGATIVE	Thanks for the recent follow @WilliRikki @bgardner7788 @VarnavinaV Happy to connect :) have a great Monday. (via https://t.co/MSh5poz0NA)
POSITIVE	I wonder what's the problem _____Ձ_ُ__
NEGATIVE	@sainsburys  I stupidly only brought one of these the other day and returned for another but none left,do u have.... https://t.co/dlGpLJMznu
POSITIVE	I miss the days where I used to just smoke and mind my own business
POSITIVE	Episode 11 of the Platinum locke is completely filler....BUT ITS THE BEST GOD DAMN FILLER EPISODE YOU'LL EVER SEE.
POSITIVE	@WestBelfastUPRG @mairiac31 @Regulus44540488 @stephen82754737 @The__Boyler @mattleslie74  hahahahahahahaha..Your're on fire the night WBU :)
POSITIVE	MY TEACHER IS TALKING ABOUT SHUCKING CORN!!! THE SONG CAME INTO MY HEAD OMGGG__________ @lmmejia35
